,CPU 제조사,CPU 넘버,메모리 타입,메모리 용량,SSD 형태,SSD 용량,그래픽 칩셋,그래픽 메모리,운영체제,CPU Score,GPU Score,용도,최저가,제품명,제품 코드,그래픽 제조사,저장장치1,저장장치2,저장장치1 크기,저장장치2 크기
5736,1,i5-12400,DDR5,16,M.2,1TB,UHDGraphics730,UHD Graphics 730 ,1,19524,1644,0,1143720,LG전자 Z80KV-AR25S16,13163904,0,M.2,M.2,1000.0,0
5737,1,i5-12400,DDR5,16,M.2,1TB,UHDGraphics730,UHD Graphics 730 ,1,19524,1644,0,1233780,LG전자 Z80KV-AR25S16,13164018,0,M.2,M.2,1000.0,0
5746,1,i9-12900K,DDR4,32,M.2,1TB,GeforceRTX3080Ti,Geforce RTX 3080 Ti 12GB,0,41519,27299,1,4850000,몬스타 몬스타기어 리스펙트,17905787,1,M.2,M.2,1000.0,0
5747,1,i5-11400,DDR4,8,M.2,256GB,UHDGraphics730,UHD Graphics 730 ,0,17078,1644,0,799000,디클 Dicle A27B i5,17663972,0,M.2,M.2,256,0
5748,1,i5-12400,DDR4,8,M.2,256GB,UHDGraphics730,UHD Graphics 730 ,1,19524,1644,0,799000,이그닉 리트 스탠다드PC RT-STP00011,17658011,0,M.2,M.2,256,0
5749,1,i5-12400,DDR4,8,M.2,512GB,UHDGraphics730,UHD Graphics 730 ,1,19524,1644,0,859000,이그닉 리트 스탠다드PC RT-STP00011,17658014,0,M.2,M.2,512,0
5750,1,i5-12400,DDR4,8,M.2,1TB,UHDGraphics730,UHD Graphics 730 ,1,19524,1644,0,919000,이그닉 리트 스탠다드PC RT-STP00011,17658017,0,M.2,M.2,1000.0,0
5751,1,i5-12400,DDR4,16,M.2,256GB,UHDGraphics730,UHD Graphics 730 ,1,19524,1644,0,752000,이그닉 리트 스탠다드PC RT-STP00011,17658020,0,M.2,M.2,256,0
5752,1,i5-12400,DDR4,16,M.2,512GB,UHDGraphics730,UHD Graphics 730 ,1,19524,1644,0,812000,이그닉 리트 스탠다드PC RT-STP00011,17658023,0,M.2,M.2,512,0
5753,1,i5-12400,DDR4,16,M.2,1TB,UHDGraphics730,UHD Graphics 730 ,1,19524,1644,0,969000,이그닉 리트 스탠다드PC RT-STP00011,17658026,0,M.2,M.2,1000.0,0
5759,1,i3-12100,DDR4,8,SSD,250GB,UHDGraphics730,UHD Graphics 730 ,0,14328,1644,0,498030,다나와표준PC 온라인강의용 221007,13163604,0,SSD,SSD,250,0
5760,1,i5-12400,DDR4,8,SSD,240GB,UHDGraphics730,UHD Graphics 730 ,1,19524,1644,0,817120,주연테크 TINY 124NW,17657894,0,SSD,SSD,240,0
5761,1,i7-12700F,DDR4,32,M.2,1TB,GeforceRTX3060,Geforce RTX 3060 12GB,0,31455,17071,1,1869000,몬스타 몬스타기어 GAMING i7 MPC701,17366807,1,M.2,M.2,1000.0,0
5762,1,i5-1035G1,DDR4,8,M.2,256GB,UHDGraphics,UHD Graphics ,1,7579,1521,0,948600,레노버 V30a-24IIL AIO 11LAA002KR,13140491,0,M.2,M.2,256,0
